inscription_id,sign_sequence,site,object_type,line_count,damaged,reading_direction,motif,cisi_number
S2011,G151 G100 G220,Lothal,unknown,1,False,L-R,Bull1:V,L-38
S2012,G520 G315 G2 G861 G626,Lothal,unknown,1,False,L-R,Bull1,L-39
S2013,G90 G740 G233 G2 G817,Lothal,unknown,1,False,L-R,Bull,L-41
S2014,G156 G3,Lothal,unknown,1,False,L-R,Bull1:S,L-42
S2015,G151 G590 G390,Lothal,unknown,1,False,L-R,Bull1:X,L-43
S2016,G411 G440 G236 G220 G741 G634,Lothal,unknown,1,False,L-R,Gaur,L-45
S2017,G527 G388 G233 G740 G176 G2 G861 G392,Lothal,unknown,1,False,L-R,Gaur,L-46
S2018,G409 G190 G2 G798 G55,Lothal,unknown,1,False,L-R,Bull1,L-47
S2019,G865 G685 G0 G226 G32 G741 G390,Lothal,unknown,1,False,L-R,Goat:2,L-48
S2020,G527 G555 G231 G235,Lothal,unknown,1,False,L-R,Misc,L-51
S2021,G527 G550,Lothal,unknown,1,False,R-L,unknown,L-52
S2022,G740 G176 G233,Lothal,unknown,1,False,L-R,unknown,L-55
S2023,G740 G912,Lothal,unknown,1,False,R-L,unknown,L-56
S2025,G740 G550,Lothal,unknown,1,False,L-R,unknown,L-58
S2026,G740 G32 G840,Lothal,unknown,1,False,L-R,unknown,L-59
S2027,G740 G861 G140,Lothal,unknown,1,False,R-L,unknown,L-60
S2036,G806 G231 G2 G221,Lothal,unknown,1,False,L-R,unknown,L-82
S2037,G740 G806 G240 G2 G820,Lothal,unknown,1,False,L-R,unknown,L-83
S2041,G740 G32 G840 G233 G220 G32 G60 G825 G2,Lothal,unknown,1,False,L-R,unknown,L-87
S2042,G405 G5 G1 G63 G615 G262,Lothal,unknown,1,False,L-R,unknown,L-88
S2043,G527 G555 G235 G2 G861,Lothal,unknown,1,False,L-R,unknown,L-89
S2044,G423 G3 G60 G407 G140,Lothal,unknown,1,False,L-R,unknown,L-90
S2046,G520 G70 G255 G832 G2 G817,Lothal,unknown,1,False,L-R,unknown,L-92
S2051,G409 G15,Lothal,unknown,1,False,L-R,unknown,L-97
S2052,G520 G220 G415 G519,Lothal,unknown,1,False,L-R,unknown,L-98
S2053,G390 G700 G790 G32 G63,Lothal,unknown,1,False,L-R,unknown,L-101
S2054,G154 G5,Lothal,unknown,1,False,L-R,unknown,L-102
S2060,G740 G904 G240 G235,Lothal,unknown,1,False,L-R,unknown,L-111
S2061,G740 G760 G605 G2 G540 G590,Lothal,unknown,1,False,L-R,unknown,L-112
S2063,G740 G407 G590 G904 G220 G32 G803 G60 G920,Lothal,unknown,1,False,L-R,unknown,L-114
S2064,G575 G705 G56 G31,Lothal,unknown,1,False,L-R,unknown,L-115
S2066,G140 G32,Lothal,unknown,1,False,R-L,unknown,L-118
S2067,G527 G550 G740 G443 G60 G820,Lothal,unknown,1,False,L-R,unknown,L-122
S2068,G90 G740 G220 G55 G1 G741 G500 G705,Lothal,unknown,1,False,L-R,unknown,L-124
S2069,G90 G740 G220 G55 G1 G741 G500 G705,Lothal,unknown,1,False,L-R,Bull1,L-125
S2070,G90 G740 G220 G55 G1 G741 G500 G705,Lothal,unknown,1,False,L-R,Bull1,L-126
S2071,G90 G740 G220 G55 G1 G741 G500 G705,Lothal,unknown,1,False,L-R,unknown,L-128
S2072,G90 G740 G220 G55 G1 G741 G500 G705,Lothal,unknown,1,False,L-R,unknown,L-129
S2073,G236 G2 G861,Lothal,unknown,1,False,L-R,Bull1,L-130
S2074,G236 G2 G861,Lothal,unknown,1,False,L-R,unknown,L-131
S2077,G520 G233 G220 G240 G2 G617,Lothal,unknown,1,False,L-R,unknown,L-134
S2084,G140 G15 G1 G31 G692,Lothal,unknown,1,False,L-R,Bull1,L-142
S2085,G740 G388 G220 G4 G60 G920,Lothal,unknown,1,False,L-R,Bull1,L-143
S2087,G390 G415 G2 G550,Lothal,unknown,1,False,L-R,Bull1,L-145
S2088,G520 G33 G705,Lothal,unknown,1,False,L-R,Bull1,L-146
S2093,G740 G48 G2 G817,Lothal,unknown,1,False,L-R,Elep,L-161
S2094,G740 G48 G2 G817,Lothal,unknown,1,False,L-R,Elep,L-162
S2095,G740 G48 G2 G817,Lothal,unknown,1,False,L-R,Elep,L-163
S2096,G740 G48 G2 G817,Lothal,unknown,1,False,L-R,Elep,L-164
S2097,G740 G48 G2 G817,Lothal,unknown,1,False,L-R,Elep,L-165
S2098,G740 G48 G2 G817,Lothal,unknown,1,False,L-R,Elep,L-166
S2099,G740 G48 G2 G817,Lothal,unknown,1,False,L-R,Elep,L-167
S2100,G740 G48 G2 G817,Lothal,unknown,1,False,L-R,Elep,L-168
S2101,G740 G48 G2 G817,Lothal,unknown,1,False,L-R,Elep,L-169
S2102,G740 G48 G2 G817,Lothal,unknown,1,False,L-R,Elep,L-170
S2112,G880,Lothal,unknown,1,False,L-R,unknown,L-190
S2117,G0 G0 G32 G0,Lothal,unknown,1,False,L-R,unknown,L-197
S2125,G90 G740 G220 G55 G1 G741 G500 G705,Lothal,unknown,1,False,L-R,unknown,L-206
S2126,G740 G482 G2 G820,Lothal,unknown,1,False,L-R,Bull1,L-207
S2134,G317 G590 G111,Lothal,unknown,1,False,L-R,Bull1,L-218
S2135,G233 G226 G32 G60 G220 G575,Lothal,unknown,1,False,L-R,Bull1,L-219
S2136,G100 G31 G2 G861,Lothal,unknown,1,False,L-R,CompBull,L-220
S2149,G156 G31 G240,Lothal,unknown,1,False,R-L,unknown,L-271
S2153,G831 G413 G840 G91,Luristan,unknown,1,False,L-R,Gaur,unknown
S2155,G740 G5,Mohenjo-daro,unknown,1,False,R-L,unknown,unknown
S2158,G741 G32 G0 G31 G46,Mohenjo-daro,unknown,1,False,L-R,unknown,M-2062
S2159,G35 G171,Mohenjo-daro,unknown,1,False,L-R,unknown,M-2067
S2161,G742 G406 G0 G740 G482 G235 G1 G480,Mohenjo-daro,unknown,1,False,L-R,unknown,M-2061
S2162,G740 G142 G480,Mohenjo-daro,unknown,1,False,L-R,unknown,M-2063
S2176,G679 G740 G575 G17 G798,Mohenjo-daro,unknown,1,False,R-L,unknown,M-1989
S2177,G390 G4,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1742
S2178,G520 G33 G705 G220 G415 G2 G861,Mohenjo-daro,unknown,1,False,L-R,Bull1:II,M-1696
S2179,G151 G176 G2 G861,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-1880
S2180,G740 G840 G416 G240 G741 G500 G91,Dholavira,unknown,1,False,L-R,Bull1:V,unknown
S2181,G527 G550 G235,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-1847
S2182,G740 G760 G240 G0 G740 G952 G740,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-1792
S2183,G527 G388,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-1748
S2184,G400 G703 G617,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1794
S2185,G565 G740 G235,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-1751
S2188,G506 G2 G817,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1850
S2189,G407 G845 G233 G806,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1953
S2191,G390 G3,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-1857
S2192,G740 G440 G741 G60 G920,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1805
S2193,G740 G32 G845 G240 G2 G269 G892 G810 G33,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1766
S2194,G740 G798 G235,Mohenjo-daro,unknown,1,False,L-R,Bull1:U,M-1809
S2195,G220 G455 G125 G31,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1749
S2196,G679 G60 G550,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1764
S2197,G90 G740 G101 G908 G545,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1685
S2199,G161 G924 G146,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1682
S2200,G740 G831 G820 G705,Mohenjo-daro,unknown,1,False,L-R,unknown,M-2003
S2204,G617 G142 G2 G817,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1976
S2205,G407 G3,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1984
S2206,G153 G803 G595,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1689
S2209,G158 G32,Mohenjo-daro,unknown,1,False,R-L,unknown,unknown
S2210,G400 G740 G760 G435 G690,Mohenjo-daro,unknown,1,False,L-R,unknown,M-2113
S2212,G817 G740 G194 G0 G740 G760 G1 G741 G390 G32,Mohenjo-daro,unknown,1,False,L-R,Bull1:I,M-165
S2213,G368 G1 G550 G0 G740 G543 G350 G2 G820,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-235
S2215,G740 G821,Mohenjo-daro,unknown,1,False,L-R,Bull1:L,M-1811
S2218,G155 G806 G467 G1 G692,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1683
S2219,G740 G100 G176 G741 G617,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-1881
S2220,G621 G390 G844 G2 G820,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1675
S2221,G368 G501 G706 G0 G821 G1 G480 G850 G595 G391,Mohenjo-daro,unknown,1,False,L-R,Zebu,M-1892
S2222,G401 G698,Mohenjo-daro,unknown,1,False,L-R,Bull1:L,M-1824
S2223,G154 G806 G468,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1986
S2224,G740 G760 G70 G255 G832 G240 G2 G595 G504 G803,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1676
S2225,G740 G760 G440 G90 G853 G16,Mohenjo-daro,unknown,1,False,L-R,Tigr,M-1923
S2226,G390 G600 G617 G2 G190 G125 G632 G32,Mohenjo-daro,unknown,1,False,L-R,Bull1:L,M-1692
S2227,G740 G752 G1 G595 G204 G920,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1975
S2228,G390 G3 G2 G861,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1697
S2229,G740 G760 G72 G921 G32 G2 G820,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1737
S2230,G64 G840 G140 G740 G176,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-1743
S2231,G125 G435 G255 G2 G286 G220 G31 G12 G31 G455 G33 G590,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1688
S2232,G740 G604 G142 G2 G518,Mohenjo-daro,unknown,1,False,L-R,Tigr,M-1916
S2233,G400 G892 G81 G518 G1 G31 G250,Mohenjo-daro,unknown,1,False,L-R,Bull1:L,M-1744
S2234,G740 G900 G790 G220 G415 G798 G806,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1956
S2235,G35 G171,Mohenjo-daro,unknown,1,False,L-R,Mult,M-2036
S2236,G520 G382 G32 G2 G820 G1 G440 G12,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1677
S2240,G90 G740 G222 G231 G2 G861 G683,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-1674
S2241,G390 G844,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1795
S2242,G740 G191,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1702
S2243,G527 G555 G2 G817,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-940
S2244,G400 G390 G844,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1807
S2246,G740 G630,Mohenjo-daro,unknown,1,False,L-R,Crs,M-457
S2248,G400 G804 G233,Mohenjo-daro,unknown,1,False,L-R,Bull1:L,M-1849
S2249,G740 G42 G741 G60 G920,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-966
S2250,G400 G130 G746,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1981
S2251,G740 G760 G605 G2 G861,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1704
S2252,G617 G142,Mohenjo-daro,unknown,1,False,L-R,unknown,M-2028
S2253,G527 G550,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1800
S2254,G151 G240 G235 G741 G892,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-1756
S2255,G215 G31 G480 G140 G632 G705 G2 G93 G33,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1765
S2256,G740 G760 G519 G240 G2 G861,Mohenjo-daro,unknown,1,False,L-R,Bull1:L,M-1753
S2259,G740 G176,Mohenjo-daro,unknown,1,False,L-R,Bull1:I,M-1819
S2261,G740 G42 G2 G820,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1721
S2262,G520 G233,Mohenjo-daro,unknown,1,False,L-R,Bull1:I,M-1827
S2263,G740 G176 G2 G817,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-963
S2264,G161 G803,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1699
S2265,G520 G220 G240 G741 G440,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-888
S2266,G740 G798 G235,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1705
S2267,G32 G29,Mohenjo-daro,unknown,1,False,L-R,Bull1:U,M-1848
S2268,G621 G520 G220 G2 G817,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1709
S2270,G740 G773 G233 G803 G2 G320 G705 G125,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1668
S2271,G405 G371 G31,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1684
S2272,G740 G760 G17 G503 G368 G817,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-1717
S2273,G151 G97,Mohenjo-daro,unknown,1,False,L-R,Bull1:I,M-1839
S2275,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,unknown
S2276,G740 G615 G495 G240 G2 G861,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1726
S2277,G740 G760 G440 G240 G220 G2 G861,Mohenjo-daro,unknown,1,False,R-L,unknown,M-1990
S2278,G64 G31 G400 G521 G2 G820,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1974
S2280,G427 G3 G1 G165 G309,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1724
S2282,G740 G636 G240 G66 G556,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-1879
S2283,G90 G740 G100 G415 G240 G2 G817,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1746
S2285,G740 G923 G240 G235 G60 G820,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1760
S2288,G400 G158 G3,Mohenjo-daro,unknown,1,False,L-R,Bull1:I,M-1846
S2290,G740 G760 G268 G2 G840 G32,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-1791
S2291,G390 G844 G741 G31 G371,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-1889
S2292,G740 G803 G220 G32 G220 G2 G820,Mohenjo-daro,unknown,1,False,L-R,Bull1:I,M-1706
S2293,G740 G455 G240 G235 G60 G820,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-808
S2294,G400 G527 G555 G233 G235,Mohenjo-daro,unknown,1,False,L-R,Tigr,M-1917
S2296,G740 G760 G49 G2 G817,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1711
S2297,G740 G400 G142 G61 G2 G798 G435 G255 G705,Mohenjo-daro,unknown,1,False,L-R,Bull1:I,M-1772
S2299,G740 G585 G17 G2 G817,Mohenjo-daro,unknown,1,False,L-R,Bull1:I,M-1708
S2302,G592 G31,Mohenjo-daro,unknown,1,False,L-R,Zebu,M-1897
S2304,G820 G590,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-1761
S2305,G156 G142,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1828
S2306,G740 G100 G415,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-1886
S2307,G156 G3,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-1779
S2308,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,unknown
S2309,G740 G923 G806,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1784
S2310,G740 G100 G140 G3 G2 G156 G920,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-1810
S2312,G520 G240 G741 G590 G575,Mohenjo-daro,unknown,1,False,L-R,Zebu,M-1900
S2313,G416 G1 G565 G740 G220 G32 G2 G856,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1763
S2314,G400 G740 G17 G503 G240,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-1891
S2316,G740 G838 G741 G390 G900 G140,Mohenjo-daro,unknown,1,False,L-R,Bull1:I,M-1821
S2317,G617 G142 G746 G140,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1977
S2318,G2 G861 G96,Mohenjo-daro,unknown,1,False,R-L,unknown,M-2089
S2319,G520 G175,Mohenjo-daro,unknown,1,False,L-R,Bull1:I,M-1829
S2320,G740 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Bull1:I,M-1803
S2321,G645 G202 G1 G820,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1762
S2322,G740 G690 G60 G550,Mohenjo-daro,unknown,1,False,L-R,unknown,M-2041
S2323,G740 G176 G2 G861,Mohenjo-daro,unknown,1,False,L-R,Bull1:L,M-1755
S2324,G740 G585 G17,Mohenjo-daro,unknown,1,False,L-R,Bull1:L,M-1777
S2325,G156 G31,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1735
S2327,G740 G405 G590,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1922
S2328,G151 G97,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-1816
S2329,G31 G32 G171 G745,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1822
S2332,G565 G31 G416 G140 G220 G1,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1741
S2335,G791 G575 G413 G0 G740 G222 G176 G60 G920,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-1671
S2336,G865 G32 G0 G226 G32 G700 G605,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1769
S2337,G151 G55 G240 G235,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-1885
S2338,G390 G920 G322 G803 G2 G820,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1955
S2339,G504 G350 G240 G741 G60 G920,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1757
S2340,G892 G590,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-1854
S2342,G520 G70 G219 G2 G861 G32 G520 G919 G140,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1661
S2343,G592 G741 G60 G920,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-1790
S2344,G151 G390 G590 G741 G60 G920,Mohenjo-daro,unknown,1,False,L-R,Zebu,M-1902
S2345,G740 G798 G231 G60 G820,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-1804
S2346,G617 G243 G31 G700 G861,Mohenjo-daro,unknown,1,False,L-R,Bull1:U,M-1714
S2347,G740 G388 G235,Mohenjo-daro,unknown,1,False,L-R,Bull1:II,M-1817
S2348,G740 G772 G240,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1988
S2349,G226 G32 G60 G891,Mohenjo-daro,unknown,1,False,L-R,Bull1:L,M-1793
S2350,G924 G132 G2 G861,Mohenjo-daro,unknown,1,False,L-R,Zebu,M-1899
S2351,G407 G5,Mohenjo-daro,unknown,1,False,R-L,unknown,M-1920
S2352,G360 G268 G252 G326,Mohenjo-daro,unknown,1,False,L-R,unknown,M-2078
S2353,G390 G16,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1799
S2354,G740 G176 G390 G90 G390,Mohenjo-daro,unknown,1,False,L-R,Bull1:U,M-1770
S2355,G390 G920 G323,Mohenjo-daro,unknown,1,False,L-R,Bull1:I,M-1838
S2356,G400 G740 G176 G140,Mohenjo-daro,unknown,1,False,L-R,unknown,M-2098
S2359,G527 G555 G33 G706 G235 G2 G817,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-1693
S2363,G740 G615 G703,Mohenjo-daro,unknown,1,False,L-R,Bull1:I,M-1815
S2364,G740 G927 G33 G817,Mohenjo-daro,unknown,1,False,L-R,Zebu,M-1893
S2365,G740 G100 G240 G31,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1982
S2366,G740 G455 G2 G368 G260,Mohenjo-daro,unknown,1,False,L-R,Bull1:I,M-1789
S2367,G167 G705,Mohenjo-daro,unknown,1,False,L-R,unknown,M-2020
S2368,G821 G1 G480 G850 G595 G391,Mohenjo-daro,unknown,1,False,L-R,unknown,unknown
S2372,G151 G61,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1740
S2373,G740 G337 G484 G31 G60 G891,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-1695
S2375,G740 G32 G840 G2 G768,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1759
S2377,G740 G760 G1 G220 G415 G798 G803,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-707
S2378,G820 G297 G861,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1701
S2380,G90 G740 G240 G235 G590 G645 G104,Mohenjo-daro,unknown,1,False,L-R,Cros,M-2026
S2381,G740 G904 G220 G32 G2 G142,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1686
S2382,G740 G690 G60 G550,Mohenjo-daro,unknown,1,False,L-R,unknown,M-2040
S2385,G740 G923 G33 G705 G60 G692,Mohenjo-daro,unknown,1,False,L-R,Bull1:J,M-1715
S2386,G390 G3 G2 G820,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1729
S2388,G740 G637 G240 G2 G861,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,unknown
S2389,G520 G72 G233 G740 G798 G2 G861 G832,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1681
S2390,G298 G350 G761 G32 G60 G572,Mohenjo-daro,unknown,1,False,L-R,Bull1:I,M-1707
S2391,G151 G219,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-1837
S2393,G368 G821 G55 G31 G2 G31 G892,Mohenjo-daro,unknown,1,False,L-R,Bull1:L,M-1745
S2394,G400 G740 G585 G838 G240,Mohenjo-daro,unknown,1,False,L-R,unknown,M-2106
S2398,G90 G740 G35 G171 G61 G31 G2 G69,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-1883
S2401,G740 G717 G220 G415,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1680
S2402,G151 G61 G0 G156 G2 G252 G692,Mohenjo-daro,unknown,1,False,L-R,Zebu,M-1901
S2403,G520 G70 G220 G32 G240 G838 G741 G958 G220 G278,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1690
S2405,G790 G0 G400 G296 G350 G892 G632 G32,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1767
S2406,G740 G460 G503,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1980
S2407,G156 G3 G877,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-1888
S2408,G390 G3,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-2010
S2409,G621 G390 G531 G2 G820,Mohenjo-daro,unknown,1,False,L-R,Rhin,M-1911
